,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
49612,1.534596,ospf,-,INT,18,0,2858,0,11.077834,254,0,14075.36621,0.0,0,0,90.270352,0.0,179.918469,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49614,0.183394,tcp,http,FIN,10,6,782,268,81.791116,254,252,30709.83789,9771.3125,2,1,19.453222,32.607801,1145.62216,52.860773,255,667291301,4272898982,255,0.029883,0.020346,0.009537,78,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
49646,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Reconnaissance,1
49659,1.7e-05,udp,-,INT,2,0,168,0,58823.52838,254,0,39529412.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49662,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49664,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49674,1.070599,tcp,http,FIN,10,8,814,354,15.878962,254,252,5477.307617,2316.460205,2,1,116.938556,142.489141,7001.340082,230.711906,255,119897163,3732137548,255,0.191865,0.073166,0.118699,81,44,1,0,3,1,2,2,1,2,0,0,1,2,2,0,Reconnaissance,1
49676,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49694,0.238367,tcp,dns,FIN,10,6,508,268,62.928172,254,252,15371.25488,7517.818848,2,1,26.485222,33.587398,1323.829602,45.878789,255,2512743968,1419891476,255,0.093544,0.069776,0.023768,51,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49696,0.664395,tcp,-,FIN,10,8,564,354,25.587189,254,252,6116.843262,3732.719482,2,1,71.588889,93.301289,5534.521372,140.327656,255,2277354683,3431724266,255,0.060627,0.011285,0.049342,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49697,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49709,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,10,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
49721,0.579785,tcp,http,FIN,10,8,840,354,29.321214,254,252,10431.45313,4277.447754,2,1,55.393778,74.46043,3604.503488,117.218867,255,445923792,606279150,255,0.117468,0.058556,0.058912,84,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
49726,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49729,0.961303,tcp,-,FIN,10,8,564,354,17.684331,254,252,4227.595215,2579.831787,2,1,106.811444,115.317141,7294.397688,164.490094,255,1134485078,1175790584,255,0.181271,0.135456,0.045815,56,44,0,0,1,1,3,1,1,1,0,0,0,1,5,0,Reconnaissance,1
49730,0.634088,tcp,-,FIN,10,8,564,354,26.81016,254,252,6409.205078,3911.12915,2,1,69.945444,89.59343,5507.516312,139.495438,255,227454674,2497926534,255,0.052894,0.006925,0.045969,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49741,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,1,1,2,0,0,0,1,2,0,Reconnaissance,1
49753,0.626943,tcp,-,FIN,10,8,564,354,27.115703,254,252,6482.248047,3955.702637,2,1,69.023,88.46943,5454.289162,137.91575,255,1032125417,2381231224,255,0.052066,0.007648,0.044418,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49757,0.623951,tcp,-,FIN,10,8,564,354,27.245728,254,252,6513.332031,3974.670898,2,1,68.892111,88.327711,5438.801157,138.290672,255,1238122704,390998854,255,0.051907,0.005656,0.046251,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49758,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49767,0.62526,tcp,-,FIN,10,8,564,354,27.18869,254,252,6499.696289,3966.350098,2,1,69.473333,87.73243,5398.716419,139.025219,255,3145677296,73250508,255,0.057854,0.006253,0.051601,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49771,0.635009,tcp,-,FIN,10,8,564,354,26.771274,254,252,6399.90918,3905.456543,2,1,70.063222,89.878141,5527.346948,140.093078,255,1085993235,3127810128,255,0.05102,0.005859,0.045161,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
49774,0.635279,tcp,-,FIN,10,8,564,354,26.759896,254,252,6397.189453,3903.796631,2,1,69.102111,89.273289,5456.132792,137.738281,255,2567282623,4063241430,255,0.07314,0.010357,0.062783,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49783,0.182069,tcp,http,FIN,10,6,840,268,82.386346,254,252,33218.17578,9842.421875,2,1,18.568333,32.340199,1005.576253,54.533754,255,2275054710,2822653852,255,0.066372,0.020365,0.046007,84,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
49785,0.634894,tcp,http,FIN,10,8,1016,354,26.776123,254,252,11529.4834,3906.163818,2,1,70.543778,76.164,3818.487275,162.012891,255,891274630,2623989112,255,0.151481,0.075098,0.076383,102,44,1,0,1,1,2,1,1,1,0,0,1,1,1,0,Reconnaissance,1
49797,0.694589,tcp,-,FIN,10,8,564,354,24.474905,254,252,5850.941895,3570.456787,2,1,77.176556,97.159859,5628.71572,139.354031,255,2837300897,1870283527,255,0.066981,0.013829,0.053152,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49811,0.276783,tcp,http,FIN,10,6,808,268,54.194082,254,252,21041.75586,6474.38623,2,1,25.441,49.745398,1270.165145,65.321332,255,1057930917,3427343305,255,0.082732,0.028047,0.054685,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
49813,0.92214,tcp,-,FIN,10,8,564,354,18.435379,254,252,4407.140137,2689.396484,2,1,95.730111,125.528141,6826.75605,153.740797,255,2561296672,3164763068,255,0.092422,0.04344,0.048982,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49819,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49821,0.651543,tcp,-,FIN,10,8,564,354,26.091907,254,252,6237.500488,3806.348877,2,1,71.418333,91.213711,5522.99571,140.698672,255,3913083999,839663116,255,0.063285,0.013041,0.050244,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
49844,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49846,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
49855,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49858,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
49872,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
49875,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Reconnaissance,1
49876,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49900,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49903,0.181392,tcp,http,FIN,10,6,810,268,82.693835,254,252,32151.36328,9879.157227,2,1,18.442111,34.970801,993.63117,59.229516,255,4199424817,3036656090,255,0.050987,0.006535,0.044452,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
49909,0.624581,tcp,-,FIN,10,8,564,354,27.218248,254,252,6506.762207,3970.662109,2,1,68.952556,87.767859,5437.636101,137.396688,255,1256037465,4093078552,255,0.05642,0.010199,0.046221,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49947,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
49954,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Reconnaissance,1
49972,0.625516,tcp,-,FIN,10,8,564,354,27.177562,254,252,6497.036133,3964.726807,2,1,69.501778,87.677141,5392.819324,138.965922,255,2247390282,1424725738,255,0.050187,0.00622,0.043967,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49995,0.672632,tcp,-,FIN,10,8,564,354,25.27385,254,252,6041.937012,3687.008789,2,1,73.049778,92.28457,5528.089712,133.939453,255,448091302,506419885,255,0.037935,0.026637,0.011298,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50005,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,Reconnaissance,1
50008,0.902318,tcp,-,FIN,10,8,564,354,18.840364,254,252,4503.955566,2748.476807,2,1,100.257556,123.88057,7609.251979,189.934672,255,3035980898,1055992557,255,0.066651,0.034419,0.032232,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50015,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,Reconnaissance,1
50028,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50031,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,26,4,0,Reconnaissance,1
50048,0.869959,tcp,-,FIN,10,8,564,354,19.541151,254,252,4671.484375,2850.708984,2,1,96.543444,119.390859,6961.343237,166.188734,255,3619401854,583444392,255,0.082859,0.034213,0.048646,56,44,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
50054,1.6e-05,udp,snmp,INT,2,0,136,0,62500.00016,254,0,34000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50070,0.836162,tcp,-,FIN,10,8,564,354,20.330989,254,252,4860.302246,2965.932617,2,1,90.141556,113.449,6470.514538,157.160031,255,1696360487,1833404307,255,0.069015,0.041999,0.027016,56,44,0,0,7,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
50081,0.855683,tcp,-,FIN,10,8,564,354,19.86717,254,252,4749.422363,2898.269531,2,1,95.064889,113.84143,6415.99295,167.5055,255,426382668,964534981,255,0.1039,0.058775,0.045125,56,44,0,0,5,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
50086,1.053995,tcp,-,FIN,10,8,564,354,16.129109,254,252,3855.805664,2352.952393,2,1,117.066778,141.283578,8572.628711,196.372922,255,2942338864,3766177726,255,0.113099,0.065,0.048099,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
50098,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
50101,0.833249,tcp,-,FIN,10,8,564,354,20.402065,254,252,4877.293945,2976.30127,2,1,89.735222,113.140289,6348.693063,161.245688,255,3151066977,4180612041,255,0.072648,0.041257,0.031391,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50102,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50110,0.892343,tcp,-,FIN,10,8,564,354,19.050971,254,252,4554.302734,2779.200439,2,1,99.103667,120.423289,6660.207722,172.528781,255,2668923786,1316624845,255,0.106611,0.049364,0.057247,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
50124,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,14,3,0,Reconnaissance,1
50126,1.042854,tcp,-,FIN,10,8,564,354,16.30142,254,252,3896.998291,2378.089355,2,1,115.858333,145.907,6900.700991,210.899719,255,1825165424,51092792,255,0.070415,0.021497,0.048918,56,44,0,0,7,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
50129,0.645682,tcp,-,FIN,10,8,564,354,26.328751,254,252,6294.120117,3840.900146,2,1,70.769889,88.778,5515.738599,136.006891,255,1398567332,1940372903,255,0.073258,0.024231,0.049027,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
50135,0.714946,tcp,-,FIN,10,8,564,354,23.778021,254,252,5684.345703,3468.793701,2,1,77.289222,100.012,5859.331979,142.763781,255,346097196,4001245819,255,0.062806,0.014853,0.047953,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
50145,0.661073,tcp,-,FIN,10,8,564,354,25.715767,254,252,6147.581055,3751.476562,2,1,73.452556,93.456141,5414.303603,136.973109,255,1933965669,2761378717,255,0.050411,0.00618,0.044231,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50161,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50183,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50206,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Reconnaissance,1
50218,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50222,0.633181,tcp,-,FIN,10,8,564,354,26.848564,254,252,6418.38623,3916.731689,2,1,69.692,89.35243,5486.259506,138.825469,255,412188382,1911617305,255,0.057053,0.007705,0.049348,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
50226,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50247,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,2,5,0,Reconnaissance,1
50257,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50264,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50266,0.814941,tcp,-,FIN,10,8,564,354,20.860406,254,252,4986.864258,3043.165039,2,1,90.433444,110.734711,6586.618554,149.999297,255,534357343,1759087882,255,0.080199,0.03979,0.040409,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50267,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50269,0.284032,tcp,http,FIN,10,6,850,268,52.810953,254,252,21546.86914,6309.148438,2,1,29.869778,45.665801,1538.9452,66.210656,255,3624099122,2173885058,255,0.096996,0.055694,0.041302,85,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Reconnaissance,1
50283,0.191806,tcp,http,FIN,10,6,908,268,78.204017,254,252,34117.80469,9342.773438,2,1,19.273556,36.839398,1124.283451,59.940855,255,3597543272,4279775288,255,0.055775,0.007599,0.048176,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
50286,0.639174,tcp,-,FIN,10,8,564,354,26.596827,254,252,6358.206055,3880.007812,2,1,70.827889,89.513859,5484.606782,136.364859,255,1947849628,2299944608,255,0.024253,0.01257,0.011683,56,44,0,0,2,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
50296,9e-06,prm,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Reconnaissance,1
50297,0.654048,tcp,-,FIN,10,8,564,354,25.991975,254,252,6213.61084,3791.770508,2,1,72.041889,91.326711,5431.891114,138.468375,255,3766098389,2734510738,255,0.032213,0.014758,0.017455,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50313,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50314,1.6e-05,udp,-,INT,2,0,168,0,62500.00016,254,0,42000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Reconnaissance,1
50315,8e-06,xns-idp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Reconnaissance,1
50327,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50331,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50334,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50342,0.627783,tcp,-,FIN,10,8,564,354,27.079421,254,252,6473.574219,3950.409668,2,1,69.257444,88.826859,5448.495533,138.446797,255,900422236,1433596691,255,0.050986,0.005992,0.044994,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
50347,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0,Reconnaissance,1
50348,9e-06,leaf-2,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,1,1,7,0,0,0,3,5,0,Reconnaissance,1
50350,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,26,3,0,Reconnaissance,1
50366,1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50371,1.439184,tcp,-,FIN,10,8,564,354,11.81225,254,252,2823.82251,1723.19873,2,1,157.008111,186.886719,11066.01942,271.653219,255,2549336872,799690432,255,0.195223,0.130976,0.064247,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50379,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50386,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50391,2.1e-05,udp,snmp,INT,2,0,136,0,47619.048,254,0,25904762.0,0.0,0,0,0.021,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50402,1.213061,ospf,-,INT,28,0,3024,0,22.257743,254,0,19230.68945,0.0,0,0,44.928184,0.0,48.961914,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50406,9e-06,mfe-nsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Reconnaissance,1
50410,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50416,0.17828,tcp,http,FIN,10,6,874,268,84.137314,254,252,35315.23438,10051.60449,2,1,19.808889,32.6144,1025.366561,50.794016,255,3553534371,1782858641,255,0.033861,0.014669,0.019192,87,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
50429,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50448,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50452,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,20,7,0,Reconnaissance,1
50459,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,Reconnaissance,1
50469,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
